"✦  MASTER SUPPLIER DATABASE  |  CRM-READY  |  4,661 SUPPLIERS  |  DE-DUPLICATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECTION A — SUPPLIER IDENTITY,,,,,,,,,SECTION B — CONTACT INFORMATION,,,,,,,,,,SECTION C — BUSINESS DETAILS,,,,,,,,,,,,,,,SECTION D — COMMERCIAL TERMS,,,,,,,SECTION E — CRM INTERNAL TRACKING,,,,,,,,,,,,
Supplier ID,Company Name,Country,City,Full Address,Website,Year First Added,Source Sheet,Current Status,Primary Contact Name,Designation,Email,Phone,WhatsApp,Legal Name,Secondary Contact Name,Secondary Email,Secondary Phone,Account Manager,Product Category,Products,Sub-category,Commodity Type,Annual Production Capacity,MOQ,Price Range,Currency,Export Markets,Certifications,Cert Body,Cert Status,Cert Expiry Date,Years in Business,Factory Type,Payment Terms,Incoterms,Lead Time,Port of Loading,Packaging Type,Private Label Available,Compliance Documents Available,Lead Source,Risk Score,Due Diligence Status,Last Contact Date,Follow-up Required,Follow-up Date,Internal Notes,Contract Signed,Contract Date,Latest Quotation,Performance Rating,Blacklisted,Notes
SUP-02766,"M/s. DEVI FISHERIES LIMITED, UNIT-5",India,,,https://devifisheries.com/,2025,NEW2025_Frozen Shrimps,Active,,,"mail@devifisheries.com,exports@devifisheries.com,surendra@devifisheries.com",,,,,,,,Frozen Shrimps,Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23 00:00:00,,,,,,,,,First contact: 2025-09-23 00:00:00 | Follow Up 1: NaT
SUP-02767,"M/s. DEVI FISHERIES LIMITED, UNIT-5 ASC-C-02088 0 ""Whiteleg shrimp",,,,,2024,23-24_ASC Shrimp,Active,,,,,,,,,,,ASC Shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02768,M/S Green Asia Impex Private Limited,India,,,https://greenasiaimpex.com/,2025,NEW2025_Frozen Shrimps,Active,,,ram@greenasiaimpex.com,,,,,,,,Frozen Shrimps,Shrimps | Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-08-14 00:00:00,,,,,,,,,First contact: 2025-08-14 00:00:00 | Follow Up 1: 2025-08-19 00:00:00 | First contact: 2025-09-23 00:00:00 | Follow Up 1: NaT
SUP-02769,M/S HT Foods PVT Ltd,India,,,https://www.htfoods.com/,2024,23-24_Shrimps | NEW2025_Frozen Shrimps,Active,,,info@htfoods.com,,,,,,,,Shrimps | Frozen Shrimps,Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23 00:00:00,,,,,,,,,First contact: 2025-09-23 00:00:00 | Follow Up 1: NaT
SUP-02770,M/s. Jayalakshmi Sea Foods Pvt.Ltd.,India,,,https://jlsf.in/,2024,23-24_Shrimps,Active,91)970-511-1116,,jayasea@gmail.com,,,,,,,,Shrimps,Black Tiger shrimps and Vannamei shrimps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02771,M/S Nas Fisheries Private Limited,India,,,https://nasfisheries.com/,2024,23-24_Shrimps,Active,"""
91-484-2328786""",,info@nasfisheries.com,,,,,,,,Shrimps,"shrimps, tuna, mackerel, octopus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02772,M/S Nekkanti Sea Foods Limited,India,,,https://nekkantiseafoods.com/,2024,23-24_Shrimps,Active,91-98484-30660,,info@nekkanti.net,,,,,,,,Shrimps,"HEAD ON SHELL ON, SHELLON EASY PEEL, PEELED DEVEINED TAIL-OFF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02773,M/s. Nila Sea Foods Exports,,,,https://www.nilaseafoods.com/,2024,23-24_Shrimps,Active,,,info@nilaseafoods.com,,,,,,,,Shrimps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02774,"M/s. Nila Sea Foods Exports ASC-C-02892-1 0 Whiteleg shrimp Litopenaeus vannamei M/s. Nila Sea Foods Exports 14-06-2026 00:00 Certified ""646",,,,,2024,23-24_ASC Shrimp,Active,,,,,,,,,,,ASC Shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02775,"M/s. Nila Sea Foods Pvt Ltd (Cold Storage Unit)_main ASC-C-02892-2 0 Whiteleg shrimp Litopenaeus vannamei M/s. Nila Sea Foods Pvt Ltd (Cold Storage Unit)_main 14-06-2026 00:00 Certified ""137A",,,,,2024,23-24_ASC Shrimp,Active,,,,,,,,,,,ASC Shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02776,M/S. Premier Knits Apparel (India) Private Limited,India,,,https://premierknits.com/,2025,NEW2025_Apparels,Active,,,info@premierknits.com,,,,,,,,Apparels,Toddlers - kids wear,,,,,,,,,,,,,,,,,,,,,,,,2025-08-07 00:00:00,,,,,,,,,First contact: 2025-08-07 00:00:00 | Follow Up 1: 2025-08-14 00:00:00 | Follow Up 2: 2025-08-18 00:00:00
SUP-02777,"M/s. Sagar Grandhi Exports PVT Ltd., Unit-II",India,,,https://gvrfoodpark.com/,2025,NEW2025_Frozen Shrimps,Active,,,gvrfoodpark@gvrfoodpark.com,,,,,,,,Frozen Shrimps,Shrimps | Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-08-14 00:00:00,,,,,,,,,First contact: 2025-08-14 00:00:00 | Follow Up 1: 2025-08-19 00:00:00 | First contact: 2025-09-24 00:00:00 | Follow Up 1: NaT
SUP-02778,"M/s. Sagar Grandhi Exports PVT Ltd., Unit-II ASC-C-01827 0 ""Whiteleg shrimp",,,,,2024,23-24_ASC Shrimp,Active,,,,,,,,,,,ASC Shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02779,"M/s. Sandhya Aqua Exports Pvt. Ltd., Unit-II",India,,,http://sandhyaaqua.com/,2024,23-24_Shrimps | NEW2025_Frozen Shrimps,Active,,,no email,,,,,,,,Shrimps | Frozen Shrimps,asc | Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23 00:00:00,,,,,,,,,First contact: 2025-09-23 00:00:00 | Follow Up 1: NaT
SUP-02780,"M/s. Sandhya Aqua Exports Pvt. Ltd., Unit-II ASC-C-02944 0 Whiteleg shrimp Litopenaeus vannamei ""M/s. Sandhya Aqua Exports Pvt. Ltd.",,,,,2024,23-24_ASC Shrimp,Active,,,,,,,,,,,ASC Shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02781,M/S Sharat lndustries Limited,India,,,https://sharatindustries.com/,2025,NEW2025_Frozen Shrimps,Active,,,chennai@sharatindustries.com,,,,,,,,Frozen Shrimps,Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-09-24 00:00:00,,,,,,,,,First contact: 2025-09-24 00:00:00 | Follow Up 1: NaT
SUP-02782,M/S Sigma Seafoods,India,,,https://sigmaseafoods.in/,2024,23-24_Shrimps | NEW2025_Frozen Shrimps,Active,,,sales@sigmaseafoods.in,,,,,,,,Shrimps | Frozen Shrimps,Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-09-24 00:00:00,,,,,,,,,First contact: 2025-09-24 00:00:00 | Follow Up 1: NaT
SUP-02783,"M/S Sigma Seafoods ASC-C-03494 0 Whiteleg shrimp Litopenaeus vannamei M/S Sigma Seafoods 23-11-2024 00:00 Certified ""PLOT NO 12",,,,,2024,23-24_ASC Shrimp,Active,,,,,,,,,,,ASC Shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02784,M/S SREERAGAM EXPORTS PRIVATE LIMITED,India,,,website not available,2024,23-24_Shrimps | NEW2025_Frozen Shrimps,Active,,,"sreeji@sreeragamexports.com, info@sreeragamexports.com",,,,,,,,Shrimps | Frozen Shrimps,Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-09-24 00:00:00,,,,,,,,,First contact: 2025-09-24 00:00:00 | Follow Up 1: NaT
SUP-02785,"M/S Sreeragam Exports Private Limited ASC-C-43934 0 Whiteleg shrimp Litopenaeus vannamei M/S Sreeragam Exports Private Limited 04-08-2027 00:00 Certified ""Nayagarh",,,,,2024,23-24_ASC Shrimp,Active,,,,,,,,,,,ASC Shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02786,M/s SRIKANTH INTERNATIONAL PRIVATE LIMITED,India,,,,2025,NEW2025_Frozen Shrimps,Active,,,srikanthinternational@gmail.com,,,,,,,,Frozen Shrimps,Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23 00:00:00,,,,,,,,,First contact: 2025-09-23 00:00:00 | Follow Up 1: NaT
SUP-02787,M/S SRIKANTHINTERNATIONAL PVT LTD,India,,,website not available,2024,23-24_Shrimps,Active,,,,,,,,,,,Shrimps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02788,M/S Summit Marine Exports Private Limited,India,,,https://www.summitmarineexports.com/,2025,NEW2025_Frozen Shrimps,Active,,,summitmarineexports@gmail.com,,,,,,,,Frozen Shrimps,Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-09-24 00:00:00,,,,,,,,,First contact: 2025-09-24 00:00:00 | Follow Up 1: NaT
SUP-02789,M/S SURYAMITRA EXIM PVT LTD,India,,,https://suryamitraexim.com/,2024,23-24_Shrimps | NEW2025_Frozen Shrimps,Active,,,sales@suryamitraexim.com,,,,,,,,Shrimps | Frozen Shrimps,Shrimps | Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-08-14 00:00:00,,,,,,,,,First contact: 2025-08-14 00:00:00 | Follow Up 1: 2025-08-19 00:00:00 | First contact: 2025-09-23 00:00:00 | Follow Up 1: NaT
SUP-02790,M/S SURYAMITRA EXIM PVT LTD ASC-C-03156 0 Whiteleg shrimp Litopenaeus vannamei M/S SURYAMITRA EXIM PVT LTD 02-02-2027 00:00 Certified YANAMADURRU (VIL) BHIMAVARAM India 534239 LLA1680 07-10-2024 07:02 Single Certificate,,,,,2024,23-24_ASC Shrimp,Active,,,,,,,,,,,ASC Shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02791,M/S Vasista Marine,India,,,https://www.vasistamarine.com/,2024,23-24_Shrimps | NEW2025_Frozen Shrimps,Active,,,info@vasistamarine.com,,,,,,,,Shrimps | Frozen Shrimps,Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23 00:00:00,,,,,,,,,First contact: 2025-09-23 00:00:00 | Follow Up 1: NaT
SUP-02792,"M/S Vasista Marine ASC-C-02971 0 ""Whiteleg shrimp",,,,,2024,23-24_ASC Shrimp,Active,,,,,,,,,,,ASC Shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02793,M/S Veerabhadra Exports Private Limited,India,,,https://vbexports.com/,2024,23-24_Shrimps | NEW2025_Frozen Shrimps,Active,0884 -2374207,,gm@vbexports.com,,,,,,,,Shrimps | Frozen Shrimps,"Head - On Vannamei, Head - Less Vannamei,
 Peeled Deveined Tail - On Vannamei, 
Peeled Deveined Tail - Off Vannamei | Shrimp",,,,,,,,,,,,,,,,,,,,,,,,2025-09-23 00:00:00,,,,,,,,,First contact: 2025-09-23 00:00:00 | Follow Up 1: NaT
SUP-02794,M/S. VV MARINE PRODUCTS,India,,,https://www.vvmarineproducts.com/,2025,NEW2025_Frozen Shrimps,Active,,,sales@vvmarineproducts.com,,,,,,,,Frozen Shrimps,Shrimps,,,,,,,,,,,,,,,,,,,,,,,,2025-08-15 00:00:00,,,,,,,,,First contact: 2025-08-15 00:00:00 | Follow Up 1: 2025-08-19 00:00:00
SUP-02795,M/s. Z. A. Sea Foods Pvt. Ltd.,India,,,https://zaseafoods.com/,2024,23-24_Shrimps,Active,332432 9549,,marketing.zaseafoods@gmail.com,,,,,,,,Shrimps,"shrimp, fish & fishery products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02796,M/S.DWARAKA SEA FOODS,India,,,website not available,2024,23-24_Shrimps,Active,,,,,,,,,,,Shrimps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02797,"M/s.Sagar Grandhi Exports Pvt Ltd.,Unit-II",India,,,gvrfoodpark@gvrfoodpark.com,2024,23-24_Shrimps,Active,91-44-28453897,,not available,,,,,,,,Shrimps,"Skewers, Vannamei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02798,M/S.SURYAMITRA EXIM PVT LTD (UNIT II),India,,,https://suryamitraexim.com/,2024,23-24_Shrimps,Active,91 9848511164,,sales@suryamitraexim.com,,,,,,,,Shrimps,"SEA FOOD, SPANISH GARLIC SHRIMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02799,MT COMPANY LIMITED,Vietnam,,,,2024,23-24_Dried Fruits List,Active,,,,,,,,,,,Dried Fruits List,Dried Mango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02800,MTR Foods Pvt. Ltd.,India,,,https://www.mtrfoods.com/,2024,23-24_Rice list,Active,1800 103 7455,,feedback@mtrfoods.com,,,,,,,,Rice list,"Ready to eat, Spices, Desserts, Vermicelli",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02801,MU Seafoods Limited,Bangladesh,,,https://museafood.com/,2024,23-24_Shrimps,Active,02477-765876,,admin@museafoods.com,,,,,,,,Shrimps,"black tiger, fresh water scampi, vannamei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02802,MUMMAAS,,,Tamil Nadu,http://mummaas.in/,2023,22-23_Ground Spices,Active,9962433456,,info@mummaas.in,,,,,,,,Ground Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02803,"Mumthas Cashew Industries, Kilikollur",,,,,2024,23-24_ Cashew supplier for Midd,Active,,,,,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02804,MUNNAGI SEA FOODS,,,,https://munnangiseafoods.com/,2024,23-24_Shrimps,Active,,,sravankumar@munnangiseafoods.com,,,,,,,,Shrimps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02805,MURKA GIDA TAR.UR.SAN. VE TIC. LTD.STI,Türkiye,,,,2024,23-24_Red lentils Nov24,Active,,,,,,,,,,,Red lentils Nov24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02806,MUSKAN OVERSEAS,,,"Muskan Overseas Pvt Ltd, Village Chopri, Taraori Karnal - 132116 (Haryana) India",https://muskanoverseas.com/,2023,22-23_RICE,Active,9416034109 /  9896334583,,Info@muskanoverseas.com,,,,,,,,RICE,Basmati rice /NON BASMATI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02807,Mustaqim Dyeing & Printing Industries,Pakistan,,"D-14/A, Bada Board, Karachi, PAKISTAN",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 2001-3000
SUP-02808,"M&W Distribution Services, Inc. - Atlanta",USA,Atlanta,,,2026,2026_Dried_Fruits,Active,,,,,,,,,,,Dried Fruits,,,,,,,,,Storage and Distribution,AIB International Certification Services,Certificated,2026-08-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-02809,MWT FOODS,Australia,,"Russellton Estate,1 Northcott Crescent
Wollongbar, NSW, 2477
Australia",https://www.mwtfoods.com,2024,23-24_BRC Macadamia | 22-23_Macademia Nuts,Active,,,info@mwtfoods.com,,,,,,,,BRC Macadamia | Macademia Nuts,Macadamia Nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02810,MWT Foods Pty Ltd,Australia,Victoria,,,2026,2026_Dried_Fruits,Active,,,,,,,,,,,Dried Fruits,,,,,,,,,Agents and Brokers,BSI Assurance UK Ltd,Certificated,2027-01-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-02811,MWT Macadamia,Australia,,"Russellton Estate,1 Northcott Crescent
Wollongbar, NSW, 2477
Australia",http://www.mwtfoods.com/,2024,23-24_BRC Macadamia | 22-23_Macademia Nuts,Active,,,info@mwtfoods.com,,,,,,,,BRC Macadamia | Macademia Nuts,Macadamia Nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02812,"My My Import Export Trading Co., Ltd",,,,,2024,23-24_ Cashew supplier for Midd,Active,,,"8.11.24 -- Intro email sent 
11.11.24 reminder sent",,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02813,My secret spices,,,"3rd Floor, Crossway Building, Near Forum Celebration Mall, Udaipur - 313001",https://www.mysecretspices.com/,2023,22-23_Ground Spices,Active,9773358069,,sales@mysecretspices.com,,,,,,,,Ground Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prices received forwarded to Mohita
SUP-02814,"MYANCO.,LTD",Vietnam,,,https://myancashew.com/,2024,23-24_Cashew Nov 24 | 22-23_CASHEW,Active,84918027110,,"myancola@gmail.com, info@myancashew.com",,,,,,,,Cashew Nov 24 | CASHEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02815,MYANMAR FOR RICE,,,,,2023,22-23_RICE,Active,,,,,,,,,,,RICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02816,MyKuali (MyKuali Food Manufacturing),Malaysia,,,https://www.mykuali.com,2025,NEW2025_Instant Noodles,Active,,,"sales@mykuali.com.my, info@mykuali.my",,,,,,,,Instant Noodles,Instant Noodles,,,,,,,,,,,,,,,,,,,,,,,,2025-09-19 00:00:00,,,,,,,,,First contact: 2025-09-19 00:00:00 | Follow Up 2: NaT
SUP-02817,na foods King,Vietnam,,"Số 1, 24B Street, An Phu Ward, Thu Duc City, HCM City",https://kingfoods.com/,2024,23-24_Cashew Nov 24 | 22-23_CASHEW,Active,84 2822 288 988,,info@nafoods.com,,,,,,,,Cashew Nov 24 | CASHEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02818,NADIA INTERNATIONAL INC,Philippines,,,,2024,23-24_Dried Fruits List,Active,,,,,,,,,,,Dried Fruits List,CAKE MAKER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02819,Nafoods Group,Vietnam,,,https://www.nafoods.com/,2024,23-24_Orange Juice  & Concentra,Active,+84 28 37 447 666,,"info@nafoods.com
sales@nafoods.com",,,,,,,,Orange Juice  & Concentrate,"Juice Concentrates, Fruit Purees, NFC, IQF, Fresh Fruits",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02820,"Nafta Distributors, Inc.",USA,,,,2025,2025_Aldi List - Nuts,Active,,,,,,,,,,,Aldi List - Nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02821,Nagarjuna Fertilizers and Chemicals Ltd.,India,,,https://www.nfcl.in/,2025,2025_Fertilizers,Active,,,"prcc@nfcl.in
nfclmarketing@nfcl.in",,,,,,,,Fertilizers,"Urea, liquid fertilizers, micronutrients, crop protection products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02822,Naik Frozen Foods Pvt Ltd.,India,,,website not available,2024,23-24_Shrimps,Active,,,,,,,,,,,Shrimps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02823,"Najeem Cashew Industries, Kilikollur",,,,,2024,23-24_ Cashew supplier for Midd,Active,,,,,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02824,Nakornphet Sugar Ltd.,,,,https://www.nkp.co.th/,2024,23-24_Sugar,Active,,,"Purchase@nkp.co.th
NpsInfo@nkp.co.th",,,,,,,,Sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02825,NAKUL ENTERPRISES,713,,,,2024,23-24_Pulses,Active,,,,,,,,,,,Pulses,PULSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02826,NAM VIET FOODS AND BEVERAGE JOINT STOCK COMPANY,Vietnam,,,LINK,2025,NEW2025_Snacks and Sweets Ex,Active,,,info@namvietgr.com,,,,,,,,Snacks and Sweets Expo in Dubai,"Juices, Drinks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02827,Nama Internacional S.A.,Chile,Santiago,,https://nama.cl/,2026,2026_Dried_Fruits | 23-24_Dried Fruits List | 23-24_Nuts List,Active,562) 233 3353,,info@nama.cl,,,,,,,,Dried Fruits | Dried Fruits List | Nuts List,Pasta | seeds,,,,,,,,Food,"NSF Certification, LLC",Certificated,2027-01-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-02828,Namaskar SAC,Peru,,"Calle Martin de Murua 150, Edificio Plexus, San Miguel,Lima, Peru.",https://www.agrilatin.com/,2023,22-23_FRUITS,Active,51 921959407 /,,peru@agrilatin.com/utsavsharan@gmail.com,,,,,,,,FRUITS,mangoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02829,NAMBUCCA MACNUTS,Australia,,"The Macksville Industrial Estate 48 Yarrawonga St, Macksville NSW 2447",https://macnut.com.au/,2024,23-24_BRC Macadamia | 22-23_Macademia Nuts,Active,,,nambucca@macnuts.com.au,,,,,,,,BRC Macadamia | Macademia Nuts,Macadamia Nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02830,Namchow,Thailand,,,https://www.namchow.co.th/index.php/download_file/view/614/242/,2025,2025_Instant Noodles,Active,,,nctex@namchow.co.th,,,,,,,,Instant Noodles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02831,Namchow (Thailand) Ltd. - Plant E,Thailand,,,https://www.namchow.co.th/en/,2024,23-24_Rice list,Active,"(662) 033-7800, 259-7871-9",,,,,,,,,,Rice list,"Rice Crackers, Instant Noodles, Ready Rice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02832,NAMCHOW (THAILAND) LTD. (FACTORY A),Thailand,,,https://www.namchow.co.th/en/,2024,23-24_Rice list,Active,"(662) 033-7800, 259-7871-9",,,,,,,,,,Rice list,"Rice Crackers, Instant Noodles, Ready Rice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02833,Namchow (Thailand) Ltd. (Factory B),Thailand,,,https://www.namchow.co.th/en/,2024,23-24_Rice list,Active,"(662) 033-7800, 259-7871-9",,,,,,,,,,Rice list,"Rice Crackers, Instant Noodles, Ready Rice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02834,NAME,Country,,,WEBSITE,2024,23-24_Orange Juice  & Concentra,Active,CONTACT,,EMAIL ID,,,,,,,,Orange Juice  & Concentrate,PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02835,Namprik Maesri Limited Partnership,Thailand,,,http://www.maesribrand.com/,2024,23-24_Rice list,Active,+66 34395 1139/ +66 34305 881,,maesri@maesrirand.com,,,,,,,,Rice list,"Soups, Sauces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02836,NANAFRUITS COMPANY LIMITED,Thailand,LAMPHUN,,,2026,2026_Dried_Fruits,Active,,,,,,,,,,,Dried Fruits,,,,,,,,,Food,Intertek Certification Limited,Certificated,2026-07-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-02837,"Nanchang Ruiteng Houseware Co., Ltd.",China,,"9, Shanjiao Village, Wenzhen Town, Nanchang, Jiangxi, CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1-500 workers
SUP-02838,"Nandan Terry Pvt., Ltd. (Unit2)",India,,"357A 5-6, Dholo Integrated Spinning Park, Survey No. 357/A/5 & 357/A/6, Ahmedabad, Gujarat, INDIA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers:
SUP-02839,Nangong City Huihai Fur and,China,,"9, Putong Street Economic Development Zone, Nangong, Hebei, CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1-500 workers
SUP-02840,NANI,,,"SF No.444, 1 to 5, Mukasi Pidariyur Village,Pullapali Medu, R.S Road, Chennimalai,Perundurai (TK), Erode - 638 051,Tamil Nadu, India.",https://www.naf.in/,2023,22-23_WHOLE PEPPER  | 22-23_Ground Spices | 22-23_DRIED CHICKPEAS,Active,9488690002,,info@nani.co.in,,,,,,,,WHOLE PEPPER  | Ground Spices | DRIED CHICKPEAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02841,Nanjing Meihua Feather and,China,,"289, Renmin Road, Ma’an Sub-district, Liuhe District, Nanjing, Jiangsu, CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1-500 workers
SUP-02842,Nanjing Meihua Feather and Down,China,,"No.289, Renmin Road, Ma’an Sub-district, Liuhe District, Nanjing, Jiangsu, 210 CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers:
SUP-02843,"Nanqiao Health Industry Co., Ltd (on Hold)",China,,,,2024,Signed_Contracts,Signed,Ms. Sunny Liu (CEO) Mr. Tom Tan (Sales) Ms. Ava Tian (Sales Manager),,,,,,,,,,Orange Juice,"Fruits, Vegetables, Juice Concentrates and Purees,",,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,Contract with: Lidl | Commission: 5%
SUP-02844,Nantong Angela Textile Co. Ltd,China,,,http://www.hotellinenssupplies.com/,2025,NEW2025_Hospital  Textiles,Active,,,sales@hotellinenssupplies.com,,,,,,,,Hospital  Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Follow Up 1: 25.9.25 intro email sent 
29.9.25 -- follow up email sent"
SUP-02845,"Nantong Bright-Ranch Foodstuffs Co., Ltd.",China,,,https://www.bright-ranch.com/products/,2024,23-24_Agent & Distributor list,Active,"0086-13901799855
 0086-(0)513-84858008
 0086-(0)513-84858118",,marketing@cafdfood.com,,,,,,,,Agent & Distributor list of Dri,Dried Mango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-02846,Nantong Elegance Home Co. Ltd,China,,"No.1256, Xinliu Avenue, Jiangsu Sheng, Jiangsu, CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1-500 workers
SUP-02847,"Nantong Etex Textile Co., Ltd",China,,"Group 4, Ningtong Neighborhood Committee,Jiang’an Town, Rugao, Jiangsu, CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1-500 workers
SUP-02848,"Nantong Fugari Textile Co., Ltd.",China,,"189, Huashi North Road, ,Chengbei Street, Rugao, NANTONG, Jiangsu, 226 CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1-500 workers
